"subject" "activityNum" "activity" "subject" "activityNum" "V1" "V2" "V3" "V4" "V39" "V40" "V41" "V42" "V43" "V44" "V79" "V80" "V81" "V82" "V83" "V84" "V119" "V120" "V121" "V122" "V123" "V124" "V159" "V160" "V161" "V162" "V163" "V164" "V199" "V200" "V212" "V213" "V225" "V226" "V238" "V239" "V251" "V252" "V264" "V265" "V266" "V267" "V268" "V269" "V343" "V344" "V345" "V346" "V347" "V348" "V422" "V423" "V424" "V425" "V426" "V427" "V501" "V502" "V514" "V515" "V527" "V528" "V540" "V541"
"60" 1 "6" "laying" 1 6 0.28182774 -0.018626474 -0.10527824 -0.99628711 -0.067777188 -0.096512059 -0.20760682 0.76992271 0.5904504 -0.99573115 0.051824751 -0.64833642 0.073964485 0.014924539 -0.0019185204 -0.99435908 0.16337439 -0.0074251327 -0.027737135 -0.075772812 0.086471819 -0.99924487 0.40166662 0.5286458 -0.097968616 -0.041539573 -0.0556776 -0.99972792 0.34238781 -0.14409718 0.19659756 -0.38180562 0.19659756 -0.38180562 -0.41150625 -0.25674339 0.13058738 -0.067305157 -0.0030730174 -0.2165405 -0.99529395 -0.98974733 -0.99107413 -0.99674939 -0.99979749 -0.99981566 -0.99453409 -0.98683269 -0.99182548 -0.99462863 -0.99991224 -0.99981701 -0.99922538 -0.99727454 -0.99484631 -0.99920646 -0.99995651 -0.99995675 -0.79127751 -0.95455156 -0.67535461 -0.91548588 -0.67581399 -0.89976102
"61" 1 "6" "laying" 1 6 0.27672941 -0.017209548 -0.10563797 -0.99478811 0.024140657 -0.20623014 -0.20636268 0.7692959 0.59130586 -0.9981733 0.6293291 -0.97084966 0.078027424 0.0085359751 -0.0052980182 -0.99220776 0.15241339 -0.035244753 -0.027415438 -0.076236511 0.088193255 -0.99960009 0.26790481 0.48928441 -0.097854591 -0.041437227 -0.051773459 -0.99981405 0.14815443 -0.15006954 0.30027251 -0.43040587 0.30027251 -0.43040587 0.048222401 -0.20094053 0.20095246 -0.10985589 -0.0068283757 -0.14675434 -0.99307421 -0.98879666 -0.99237312 -0.99564117 -0.99986884 -0.99984216 -0.99174989 -0.98657491 -0.9907817 -0.99350502 -0.99990343 -0.99980931 -0.99955507 -0.99748347 -0.994006 -0.9995902 -0.99996214 -0.99996184 -0.97082134 -1 -0.64352074 -0.92615387 -0.77306947 -0.93170318
"62" 1 "6" "laying" 1 6 0.27588359 -0.016150309 -0.10882921 -0.99551063 0.026906096 -0.26066414 -0.20649916 0.7691518 0.59214322 -0.99768896 0.3107426 -0.89768763 0.079217587 0.013871292 0.0020966176 -0.99252096 0.21492755 -0.077605724 -0.027557917 -0.074717452 0.087574809 -0.99885209 0.069544537 0.46903841 -0.098663635 -0.040145171 -0.054970621 -0.99770712 -0.18960908 -0.23915984 0.30732026 -0.42546527 0.30732026 -0.42546527 0.22307496 -0.41637613 0.41179045 -0.18307877 -0.059413819 -0.1138799 -0.99480416 -0.99380373 -0.99248491 -0.99577676 -0.99988365 -0.99986368 -0.99299983 -0.99288781 -0.99038501 -0.99258743 -0.99988091 -0.9998331 -0.99811521 -0.99633237 -0.99551228 -0.99911868 -0.99996767 -0.99998004 -0.69987615 -0.87492482 -0.6644992 -0.92530955 -0.72305035 -0.92623394
"63" 1 "6" "laying" 1 6 0.27783021 -0.017684054 -0.1057035 -0.99614315 0.14876096 -0.2474798 -0.20702615 0.76962832 0.59219232 -0.99886802 0.87369369 -0.72080911 0.074492793 0.015421882 0.0049166674 -0.99331535 0.18857845 -0.34680452 -0.028189688 -0.075922288 0.085242467 -0.99843598 0.17392318 0.55618642 -0.098786707 -0.043011336 -0.055590732 -0.99739987 -0.28600156 -0.104936 0.31772283 -0.42206925 0.31772283 -0.42206925 -0.17005581 -0.2492673 0.39941593 -0.2227102 -0.09377775 -0.10403651 -0.9951802 -0.99388245 -0.99360666 -0.99658088 -0.99991176 -0.99981246 -0.99308043 -0.9942709 -0.990698 -0.99421221 -0.99990315 -0.9998078 -0.9974977 -0.99584522 -0.99508298 -0.99876663 -0.99995993 -0.99998581 -0.83458167 -0.95307737 -0.5461908 -0.75909555 -0.60277378 -0.87509321
"64" 1 "6" "laying" 1 6 0.27937115 -0.017644953 -0.10818111 -0.99523683 -0.048235241 -0.1772815 -0.20699211 0.76946735 0.59291655 -0.999274 0.81930064 -0.93693086 0.072594696 0.010275519 -0.002639534 -0.99130441 -0.020017427 -0.29507366 -0.027948324 -0.075748823 0.086152221 -0.99904601 0.36525625 0.58474853 -0.097773433 -0.041491156 -0.054167484 -0.99930533 -0.095367911 -0.15354904 0.32646627 -0.30262224 0.32646627 -0.30262224 0.033993855 -0.2001908 0.14208596 -0.16668411 -0.067676869 -0.16005527 -0.99354586 -0.9939895 -0.99425916 -0.99609844 -0.9998969 -0.99984108 -0.99092769 -0.99366968 -0.99164211 -0.99256906 -0.99988365 -0.99983299 -0.99906969 -0.99584 -0.99472143 -0.99898397 -0.99995063 -0.99996913 -0.82209693 -0.95927869 -0.91222499 -0.94484887 -0.27912223 -0.60745869
"65" 1 "6" "laying" 1 6 0.019016151 -0.0070373566 -0.028333356 -0.66129361 -0.89843209 0.69172976 0.044743889 0.75845367 0.50493607 -0.31213364 -0.99369442 0.98109785 0.33481779 -0.087342242 -0.24078322 -0.919918 -0.54720064 0.39475945 0.20204982 0.040694905 0.73162657 -0.88716564 0.667717 -0.163472 -0.11950341 -0.033136459 -0.081185235 -0.93524056 0.10502139 0.093445794 -0.065352119 0.15345971 -0.065352119 0.15345971 0.10446869 -0.58938546 -0.54150308 0.57331977 -0.02826326 -0.21268107 -0.66860442 -0.78963798 -0.73499812 -0.65825324 -0.95249178 -0.98713384 -0.91582762 -0.85963 -0.91560292 -0.93244267 -0.99664255 -0.99641591 -0.89235795 -0.91669974 -0.87882562 -0.88720193 -0.99150515 -0.99787193 -0.10215857 -0.46889333 0.29066974 -0.091568925 -0.16412117 -0.6175887
"66" 1 "6" "laying" 1 6 0.3402085 -0.036452984 -0.10625819 -0.95859648 0.029594521 -0.041688365 -0.047727828 0.76866913 0.54098815 -0.90640588 -0.83671123 0.90674508 0.071098045 0.026827472 0.040107846 -0.98258651 0.18954781 0.099270797 0.1186012 -0.018781307 0.51290211 -0.94532037 0.95481196 0.70433513 -0.11843114 -0.038440072 -0.13626567 -0.98745773 -0.083262047 -0.11140281 -0.14774023 0.31530219 -0.14774023 0.31530219 0.30852765 -0.1030663 -0.073962298 0.37402766 -0.041653138 -0.095047661 -0.97498679 -0.95410178 -0.97750397 -0.95311651 -0.99970272 -0.99948031 -0.98210907 -0.98237072 -0.97633568 -0.98475582 -0.9995227 -0.99952076 -0.94716517 -0.97938782 -0.87408467 -0.94539767 -0.98999305 -0.99857457 0.72564799 0.61775949 -0.27936054 -0.71327157 0.33692372 0.02995421
"67" 1 "6" "laying" 1 6 -0.16642569 -0.11935251 0.13303497 -0.63313536 -0.72107513 -0.46166534 -0.041699844 0.75554154 0.54742535 -0.85563269 -0.96785816 -0.54842481 -0.043507411 -0.053766392 0.19503419 -0.87762809 0.36418062 0.50577548 -0.059379779 0.08809224 0.13125568 -0.42283371 0.30382326 -0.85731708 -0.04233134 -0.07304167 -0.056678688 -0.60586863 -0.50276727 -0.40344503 -0.23178802 0.029987075 -0.23178802 0.029987075 -0.30185484 0.11353491 -0.32686711 0.17917995 0.40579536 -0.55299433 -0.74175973 -0.37047418 -0.54169783 -0.59792408 -0.75835972 -0.98510941 -0.87009876 -0.66911521 -0.81513119 -0.89850916 -0.9795804 -0.98963787 -0.37539089 -0.82273127 -0.62389734 -0.44130719 -0.90440034 -0.99429431 0.59053763 0.40207181 0.52864384 0.22743418 -0.28108101 -0.668047
"68" 1 "6" "laying" 1 6 -0.23910256 -0.096904391 0.14803461 -0.63732529 -0.73362882 -0.53259468 -0.18770377 0.70262213 0.63722785 -0.33694561 -0.99755291 -0.99461466 0.11314268 0.074806311 -0.10382637 -0.87257116 0.3016418 0.43749837 -0.035961192 -0.034605486 0.058812713 -0.38879976 0.2848592 -0.83849353 -0.096588812 -0.074083925 -0.056614254 -0.5884292 -0.46641991 -0.35149615 -0.2910512 0.087292089 -0.2910512 0.087292089 -0.2263154 0.048878716 -0.36124934 0.19352352 0.40305044 -0.52108643 -0.78254802 -0.35302765 -0.58238308 -0.59362341 -0.7132268 -0.98928356 -0.86668292 -0.65948137 -0.80855043 -0.89167443 -0.97728189 -0.98923799 -0.35137583 -0.80542284 -0.63205493 -0.40513477 -0.91747549 -0.99353886 0.50708781 0.28819371 0.27466805 -0.14261763 -0.34349443 -0.72522085
"69" 1 "6" "laying" 1 6 0.34696848 0.069408647 -0.20082552 -0.80390335 -0.9356094 -0.91446291 -0.35145953 0.65518574 0.73110976 -0.70640252 -0.97002881 -0.85992162 0.20887536 0.11372797 -0.22303817 -0.9641889 -0.2744177 -0.29181681 0.082133212 -0.24323522 0.21592953 -0.80797336 0.35269451 -0.44118205 -0.19508446 -0.0046289995 -0.12899286 -0.88165198 0.053507012 0.22968214 -0.69398854 0.4537469 -0.69398854 0.4537469 0.050681169 -0.27988668 -0.39203392 0.12207285 -0.016236803 -0.18234596 -0.82682765 -0.80454766 -0.71690557 -0.79528766 -0.91670472 -0.99230229 -0.96309193 -0.91342804 -0.94547883 -0.96880155 -0.99766606 -0.99897521 -0.77139478 -0.93047351 -0.90206889 -0.81971179 -0.99721521 -0.99768214 -0.12099588 -0.51175831 -0.27264516 -0.55262155 -0.15265019 -0.52039442
"70" 1 "6" "laying" 1 6 0.30383319 0.1036482 -0.24533103 -0.75599409 -0.72395035 0.09494146 -0.33939193 0.6970974 0.70209116 -0.78654516 -0.99394202 -0.99645721 -0.048777316 0.14548517 0.10475315 -0.83892922 -0.32988266 -0.17849824 -0.036936103 -0.057546422 -0.052175402 -0.63256602 0.57176316 -0.59163265 -0.79429092 0.069186911 -0.21966787 -0.67295977 -0.034639664 -0.24498971 -0.52152016 0.24180411 -0.52152016 0.24180411 0.087123445 0.080831591 0.071166132 0.11013662 0.15396847 0.06794752 -0.77764042 -0.65641474 -0.74389472 -0.74773772 -0.94953248 -0.99302939 -0.84128694 -0.77748827 -0.86899322 -0.8509183 -0.98837503 -0.99464777 -0.35965028 -0.79638339 -0.6394989 -0.73703623 -0.92962641 -0.98780974 -0.27122048 -0.61157207 0.82892886 0.74722443 -0.037418204 -0.43380313
"71" 1 "6" "laying" 1 6 -0.36120533 -0.26812111 0.17689637 -0.59939182 -0.51592157 -0.26042397 -0.36048 0.71643717 0.6629796 -0.57217277 -0.72842137 -0.94377526 0.020624221 -0.26870572 0.23693914 -0.64824281 0.29092646 0.7127536 -0.23782482 0.0013208186 -0.098544364 -0.081294431 0.012155568 -0.34968254 -0.26163473 -0.11985833 -0.012435592 -0.36262562 -0.39513967 -0.128402 -0.42905464 0.48398864 -0.42905464 0.48398864 -0.12097238 0.06765087 0.26021913 -0.044180094 0.26367754 -0.05315479 -0.62167946 0.26319965 -0.25634415 -0.59077718 -0.48279614 -0.96747802 -0.63698626 -0.21058319 -0.57076123 -0.69447248 -0.88201508 -0.96663724 0.0057825797 -0.66275526 -0.53699297 -0.11375026 -0.90849031 -0.98291428 0.31811539 0.079770692 0.18491024 -0.22751459 -0.3245116 -0.72622278
"72" 1 "6" "laying" 1 6 -0.27706634 -0.68409659 0.34665772 -0.59641047 -0.36069728 0.31443086 -0.57349604 0.52510468 0.77976328 -0.24241051 -0.96216597 -0.99424584 0.17061123 -0.3848919 -0.028640525 -0.67369935 0.35831794 0.75949723 -0.22981397 -0.084139792 0.12658478 -0.11708191 -0.0034366612 -0.25301164 0.60049262 -0.14450577 0.10627918 -0.45691937 -0.52079677 -0.090026409 -0.42631768 0.53970046 -0.42631768 0.53970046 -0.22475621 -0.0737984 0.3292974 -0.092529447 0.20994307 -0.021152952 -0.60838922 0.029028661 -0.31756454 -0.59163789 -0.63642912 -0.97682127 -0.65892981 -0.24437788 -0.5777608 -0.72221064 -0.88610228 -0.96951706 0.20023571 -0.68059349 -0.64274198 -0.21899757 -0.9636465 -0.97802091 -0.15562824 -0.49771999 0.29196489 -0.12348309 -0.39905282 -0.74179811
"73" 1 "6" "laying" 1 6 0.2574765 -0.41386534 0.017374188 -0.91966606 -0.5381249 -0.82546912 -0.74182101 0.16014065 0.94954331 -0.83322417 -0.926334 -0.93995615 0.11161264 0.3056408 -0.22123434 -0.90510028 -0.16113796 -0.070798529 0.049928814 -0.11530276 0.19568759 -0.70487231 0.71036068 -0.4910548 0.11264077 0.02773879 -0.064159118 -0.92143767 0.24132288 -0.035535619 -0.43512793 0.65076687 -0.43512793 0.65076687 -0.067793109 -0.68136307 -0.53932225 0.29967446 0.4159118 -0.5018996 -0.90611827 -0.38761604 -0.72773664 -0.92560766 -0.92700264 -0.991111 -0.90822047 -0.8793609 -0.89344593 -0.91017271 -0.9937999 -0.99589786 -0.64389389 -0.86035895 -0.89368601 -0.72434139 -0.99216322 -0.99923875 0.58454707 0.4085617 0.35017422 -0.070534524 -0.16239514 -0.58402354
"74" 1 "6" "laying" 1 6 0.27683965 -0.02714766 -0.1231748 -0.97739515 -0.47605784 0.33253621 -0.75672502 -0.05899586 0.9993499 -0.97380343 -0.36118815 0.048449226 0.06719499 0.22425664 -0.00032738316 -0.97463659 -0.072455945 -0.059533315 0.16127991 -0.13043859 0.21213106 -0.94601195 0.83012757 -0.29290844 -0.11341681 -0.029336611 -0.066985016 -0.97892309 0.10104046 0.13004702 -0.4137084 0.52619451 -0.4137084 0.52619451 -0.041398368 -0.29092466 -0.095643388 0.093627227 -0.23352873 0.12555533 -0.97590839 -0.68463497 -0.9819809 -0.97788126 -0.99906967 -0.99989245 -0.97465148 -0.96828834 -0.98784889 -0.97690911 -0.99968501 -0.99986916 -0.95500016 -0.97999511 -0.97315134 -0.94457602 -0.99922906 -0.99991956 -0.1319887 -0.53642674 -0.1153156 -0.41227441 0.45697903 0.14075484
"75" 1 "6" "laying" 1 6 0.26865095 0.016430154 -0.10372571 -0.98569313 -0.063106844 -0.25913766 -0.75607738 -0.068420491 0.99429673 -0.98349779 0.11349458 -0.31057743 0.077417432 -0.037359808 0.0074256146 -0.97566868 -0.0082597433 -0.10610945 0.086572053 -0.10767743 0.15907433 -0.95021471 0.91021874 -0.28237283 -0.13014634 -0.036068798 -0.069935123 -0.98451196 0.0046943721 0.064637119 0.19008096 -0.041641986 0.19008096 -0.041641986 -0.087877385 -0.17911032 -0.096895329 0.086722501 -0.38138429 0.051489333 -0.98176325 -0.93234665 -0.98938688 -0.98756086 -0.9997224 -0.99992696 -0.97598056 -0.97793988 -0.99128063 -0.97748471 -0.99977372 -0.99991858 -0.94593892 -0.98624614 -0.97448174 -0.95173175 -0.99940829 -0.99991169 0.45931378 0.24983558 -0.091312041 -0.49824659 0.38815288 0.12016627
"76" 1 "6" "laying" 1 6 0.28526329 -0.008888811 -0.10374518 -0.99549458 -0.15929713 0.078549045 -0.75875146 -0.045998244 0.9957729 -0.994136 0.23548763 0.90418011 0.080899203 -0.00041533963 -0.017179454 -0.99271975 0.12533538 -0.22022844 0.018982197 -0.088940444 0.11034306 -0.96234199 0.89847587 -0.69659958 -0.12062556 -0.035133122 -0.064724956 -0.99395962 -0.10800324 -0.059232247 0.12398794 0.098052603 0.12398794 0.098052603 -0.21155362 0.16049107 0.32114382 -0.16266786 0.09459009 -0.066063249 -0.99356756 -0.98321534 -0.99346289 -0.99653259 -0.99991101 -0.99988626 -0.99267002 -0.98906796 -0.99440684 -0.99342505 -0.99992573 -0.99990417 -0.96457419 -0.99383036 -0.98426332 -0.9621221 -0.99974819 -0.99994286 -0.47950959 -0.80862484 -0.73359904 -0.95150171 0.7358552 0.60079994
"77" 1 "6" "laying" 1 6 0.28347732 -0.0075244582 -0.10928717 -0.99458009 0.0072197632 0.15706224 -0.75643925 -0.040042686 0.99732192 -0.99194049 0.49452861 0.31224947 0.067279115 0.0083881751 0.00059152697 -0.99155723 0.069478334 -0.23370531 -0.022319625 -0.073791881 0.081217964 -0.98176287 0.68856887 -0.36494466 -0.11018738 -0.038877206 -0.060758143 -0.99353321 -0.11943568 0.10894709 0.13806176 -0.087070453 0.13806176 -0.087070453 -0.0092785396 -0.14230007 0.46676847 -0.30791833 0.18218856 -0.068882032 -0.99230658 -0.98817303 -0.9939374 -0.99579669 -0.99992742 -0.99987169 -0.99132506 -0.99219263 -0.99003854 -0.9926056 -0.99984093 -0.99984825 -0.97878881 -0.994053 -0.99172103 -0.98264523 -0.99992241 -0.99997714 -0.29738788 -0.63948034 -0.70936853 -0.93756618 -0.07573529 -0.49490438
"78" 1 "6" "laying" 1 6 0.27302712 -0.010196757 -0.11115339 -0.9931253 -0.051271521 -0.16216288 -0.75507694 -0.034589346 0.99683535 -0.99720491 0.28159818 -0.94166815 0.071901676 0.01871745 0.0076429677 -0.98795958 0.13436374 -0.22145289 -0.033496634 -0.06870624 0.076413374 -0.99260027 0.48670622 0.15680128 -0.10087654 -0.036907457 -0.050117834 -0.99492425 -0.02832203 0.05753022 0.32474838 -0.4123654 0.32474838 -0.4123654 0.011483385 -0.23889924 0.47387505 -0.37642419 0.18055679 -0.34995416 -0.99141608 -0.98845507 -0.9933639 -0.99390879 -0.99991249 -0.9998731 -0.98867465 -0.98980859 -0.99029168 -0.98816994 -0.99982544 -0.99984108 -0.99195184 -0.99648298 -0.99483133 -0.99273888 -0.99996652 -0.9999913 -0.61651075 -0.86674384 -0.65240708 -0.91549962 -0.30505381 -0.68601859
"79" 1 "1" "walking" 1 1 0.28202157 -0.037696218 -0.1348973 -0.32828019 -0.0092711975 0.24702476 0.94530277 -0.24594143 -0.032164781 -0.98404763 0.23945657 -0.53415179 -0.15648565 -0.14285296 -0.11307869 -0.18375939 -0.19228336 0.50473148 -0.47972952 0.082034033 0.25644309 -0.32354578 -0.17448866 0.032063043 0.094248032 -0.47621005 -0.14213364 -0.34571615 -0.13838474 -0.21659998 -0.10299519 0.29543888 -0.10299519 0.29543888 -0.64797296 0.49625808 0.29442453 -0.26244415 -0.17682762 -0.096554914 -0.26090491 -0.1225668 -0.33121596 -0.35670701 -0.66548305 -0.94854713 -0.21046447 -0.26352811 -0.53570907 -0.22825321 -0.8906256 -0.95624435 -0.18478068 -0.19802441 -0.30755844 -0.36807715 -0.86191587 -0.88495149 -0.5719846 -0.84768117 -0.22010544 -0.63271715 -0.46112969 -0.81610076
"80" 1 "1" "walking" 1 1 0.25584075 -0.064550029 -0.095186339 -0.22920689 -0.060091435 0.23935096 0.941113 -0.25203524 -0.032883452 -0.98396245 -0.60065087 -0.62784341 -0.2075541 0.35784284 -0.45240093 -0.10835028 -0.26986091 0.45611848 0.094091481 -0.30915291 0.086441165 -0.39925291 0.12343354 0.14632584 0.16674262 -0.033796125 -0.089260236 -0.24989187 -0.084550249 -0.09086678 0.0071522924 0.18194914 0.0071522924 0.18194914 -0.63419254 0.63095662 0.20354516 -0.25638916 -0.0035042806 -0.33383651 -0.15111525 -0.029049967 -0.25730713 -0.26219727 -0.73088217 -0.90278099 -0.17833844 -0.12083878 -0.49894754 -0.114045 -0.84339226 -0.93960377 -0.20450954 -0.24583137 -0.31117804 -0.4613169 -0.83344745 -0.85687233 -0.69629384 -0.9062524 -0.14370836 -0.5284259 -0.24345477 -0.62492931
"81" 1 "1" "walking" 1 1 0.25486723 0.0038147234 -0.12365809 -0.27515786 -0.07996828 0.28047032 0.9463639 -0.2642781 -0.025575066 -0.96281006 0.32026698 0.2522418 0.20160447 0.41708229 0.13907817 -0.17769459 -0.2798387 0.4701351 0.21120057 -0.27290542 0.10198601 -0.44543781 0.16103272 0.16578968 -0.1632255 -0.0055604084 -0.23155479 -0.2642317 -0.054343056 0.030619589 0.10374669 0.17125867 0.10374669 0.17125867 -0.40602095 0.42414852 0.016162243 0.08457054 0.10137632 -0.40376449 -0.23040737 0.025426852 -0.37731132 -0.29352234 -0.74053468 -0.94386743 -0.19265346 -0.10961071 -0.52564781 -0.23589453 -0.86943206 -0.94433942 -0.31708155 -0.2081588 -0.18579836 -0.48630588 -0.80029474 -0.85018212 -0.63087452 -0.86823403 -0.36595988 -0.71017498 -0.18909311 -0.50095334
"82" 1 "1" "walking" 1 1 0.34337048 -0.014446221 -0.16737697 -0.22992354 -0.15839397 0.44654047 0.95244515 -0.25983791 -0.026131065 -0.98110011 0.25581449 -0.13380985 0.33608453 -0.46414358 -0.0050257445 -0.12048623 -0.26931739 0.51022077 0.096081738 -0.16339425 0.025859464 -0.36040537 0.1973951 0.09117504 -0.054628854 0.34028929 -0.26967159 -0.10205315 -0.085322666 -0.0054474726 0.20284669 0.050840181 0.20284669 0.050840181 -0.085390229 -0.0038249083 0.032214568 -0.091901304 -0.064581037 -0.41838044 -0.15132288 0.1952672 -0.32123865 -0.26312557 -0.68818546 -0.92497238 -0.18341895 -0.025971976 -0.48742267 -0.13227926 -0.83101096 -0.92499212 -0.16221058 0.026553035 -0.18046872 -0.4234905 -0.75183209 -0.84320021 -0.6227289 -0.89663944 0.081417901 -0.17220854 -0.24519852 -0.47064133
"83" 1 "1" "walking" 1 1 0.27623973 -0.029638413 -0.14261631 -0.22657692 -0.1841479 0.50365976 0.94712514 -0.25710034 -0.028422611 -0.97692745 -0.057588718 0.6452164 -0.23562339 -0.11177723 0.1726546 -0.19243345 -0.15444807 0.58459345 0.0087423875 0.011660578 0.0041745148 -0.37755748 0.20321184 0.094166194 -0.075668238 0.17146688 0.13645072 -0.12906742 -0.078473636 -0.02741318 0.040023216 0.11557629 0.040023216 0.11557629 0.017773123 -0.13427862 0.27847518 -0.36931403 -0.055353921 -0.35878767 -0.22580363 0.11028848 -0.20488317 -0.22680227 -0.6121815 -0.91688543 -0.28524022 -0.011101847 -0.42589499 -0.16922718 -0.78194216 -0.91984668 -0.23710582 0.047211246 -0.2579581 -0.4223431 -0.76767068 -0.91082565 -0.5363202 -0.82382515 -0.27784578 -0.64858756 -0.40303837 -0.66919341
"84" 1 "1" "walking" 1 1 0.25546822 0.021219063 -0.048949431 -0.22453699 -0.049054 0.4657378 0.94574875 -0.25477781 -0.026521446 -0.98531496 0.023355027 0.38239037 0.11592991 0.23466731 0.36150518 -0.24577701 -0.053069215 0.56827526 -0.0425566 0.097617796 0.084655454 -0.51085478 0.1320472 0.11645794 -0.33244254 -0.40624756 0.23877062 -0.287501 -0.064472054 -0.017853968 -0.014124158 0.16675276 -0.014124158 0.16675276 0.065191466 0.031142505 0.39125135 -0.32614624 0.051298122 -0.34563862 -0.29042868 0.057822283 -0.24835735 -0.19997071 -0.61046027 -0.88406578 -0.29804684 -0.051726769 -0.43348651 -0.25753842 -0.80152529 -0.90007598 -0.34753471 -0.035159614 -0.33384574 -0.56299575 -0.80689232 -0.94357468 -0.46857076 -0.79506852 -0.40736727 -0.79576947 0.1070016 -0.12734065
"85" 1 "1" "walking" 1 1 0.32113983 0.0015817951 -0.043553705 -0.23395567 0.025252142 0.33436609 0.95021213 -0.24482976 -0.023627905 -0.98994516 0.11670559 0.50955028 0.30483318 -0.094993043 -0.36239501 -0.10173292 -0.087217493 0.35071483 -0.037246509 -0.097676458 0.13248328 -0.50430997 0.068513315 0.10123005 -0.25613684 -0.19043807 -0.010926571 -0.24189501 -0.12714582 -0.08266762 -0.089276388 0.26064287 -0.089276388 0.26064287 -0.46660568 0.47554588 0.29880425 -0.2346637 0.0039767529 -0.39418103 -0.16356217 -0.041627698 -0.25329234 -0.26347693 -0.65210759 -0.89006582 -0.16775317 -0.1498672 -0.45649574 -0.11202062 -0.82091763 -0.91306045 -0.39590549 -0.14616569 -0.27622589 -0.53891142 -0.77985352 -0.8827939 -0.59951136 -0.85897786 -0.38170291 -0.73989706 -0.17014215 -0.5072713
"86" 1 "1" "walking" 1 1 0.2346659 -0.049547719 -0.11175723 -0.24708664 -0.069698133 0.25961637 0.94913033 -0.23690505 -0.022201127 -0.98032152 0.17170386 0.35121356 -0.2091684 0.17500548 -0.42042207 -0.015193506 -0.26339618 0.30114889 -0.016108606 -0.2247527 0.14882964 -0.47230941 -0.030988393 0.089979894 0.064369619 -0.068501754 -0.20808194 -0.20694617 -0.27753376 -0.092907753 0.030142291 0.16614566 0.030142291 0.16614566 -0.48570087 0.44411178 0.320186 -0.32760502 0.097796642 -0.44799229 -0.18777314 -0.0046568174 -0.2686715 -0.27172376 -0.69184145 -0.88647165 -0.17170095 -0.12720584 -0.4353911 0.051579153 -0.82413482 -0.91165823 -0.32008271 -0.10693741 -0.22430549 -0.52062201 -0.7680928 -0.83486113 -0.65761908 -0.89540083 -0.18895719 -0.62288681 -0.30315933 -0.63812067
"87" 1 "1" "walking" 1 1 0.31263404 -0.026367749 -0.13095121 -0.3530986 -0.033051808 0.34722497 0.94691727 -0.26205559 -0.020235796 -0.9850642 0.72725057 0.64532281 -0.094394668 0.013017354 -0.30579489 -0.30650885 -0.20707937 0.6667628 -0.23928593 0.078229978 0.043137262 -0.46501506 0.082040898 0.04536196 0.034467284 -0.34622965 0.19077019 -0.28902666 -0.23487023 -0.1435431 0.031041608 0.043228105 0.031041608 0.043228105 -0.20179033 0.14501513 0.038606806 -0.080189392 -0.35397063 -0.1760246 -0.2749068 -0.062349562 -0.31909457 -0.38657078 -0.60944428 -0.96435592 -0.32488554 -0.15821185 -0.56272771 -0.34905958 -0.87637697 -0.95641798 -0.3276796 -0.25778599 -0.35621853 -0.50858961 -0.84177774 -0.95064905 -0.64231585 -0.88387513 -0.36629719 -0.73687222 -0.34411148 -0.67422888
"88" 1 "1" "walking" 1 1 0.2769154 -0.03548621 -0.080569176 -0.26294183 -0.067470749 0.42438569 0.94686993 -0.25580058 -0.035627962 -0.99082894 0.033600534 -0.054385473 -0.17405369 -0.044309143 -0.31650894 -0.20323289 -0.24397665 0.6583105 -0.070738847 -0.11881544 0.14989071 -0.46773904 0.0060150721 0.07965874 0.18603411 -0.33257964 -0.02649704 -0.1997635 -0.17155186 -0.16758924 0.037092793 0.24554462 0.037092793 0.24554462 -0.31469111 0.37703784 0.2255937 -0.20240175 -0.30963927 -0.086614574 -0.23624459 0.10852771 -0.2746545 -0.27364908 -0.69350276 -0.89405722 -0.23747019 -0.039713237 -0.45371719 -0.23775165 -0.8250685 -0.91090016 -0.2931536 -0.18697858 -0.28535159 -0.52341889 -0.81435628 -0.90135793 -0.65105835 -0.90199463 -0.27555733 -0.61106817 -0.023811861 -0.43280927
"89" 1 "1" "walking" 1 1 0.20530739 -0.0085082782 -0.11964696 -0.2607049 -0.061249311 0.35800512 0.9454189 -0.25466811 -0.032057504 -0.98898889 -0.86332777 -0.57407602 0.314329 -0.037260786 -0.10858857 -0.17219386 -0.14742476 0.54498724 0.01278096 -0.29505011 0.18375478 -0.51115059 0.04999244 0.017173934 0.045082723 0.2244584 -0.25061744 -0.25293354 -0.14916773 -0.1159476 0.43833737 -0.12174706 0.43833737 -0.12174706 -0.025212214 0.14383048 0.26479634 -0.22588311 -0.24476766 -0.12950869 -0.20511072 -0.042937314 -0.33885732 -0.28372378 -0.70359433 -0.8990256 -0.23343978 -0.16820535 -0.47693821 -0.18124372 -0.84605726 -0.9037748 -0.37832881 -0.2457801 -0.28740226 -0.55327845 -0.79805624 -0.88605931 -0.40324244 -0.72869485 0.055502889 -0.25872091 0.1584166 -0.15493744
